date_utc,stage_m,discharge_m3s,stage_change_6h_m,stage_change_24h_m,q_change_6h_m3s,q_change_24h_m3s,stage_rate_m_per_day,q_rate_m3s_per_day,limb,season,year,rain_24h_mm,rain_24h_coverage,rain_24h_max6h_mm,rain_72h_mm,rain_72h_coverage,rain_72h_max6h_mm,rain_168h_mm,rain_168h_coverage,rain_168h_max6h_mm,complete_168h_coverage
2025-10-20 01:00:00+00:00,0.7004999999999999,0.079,-0.0015000000000000568,-0.010500000000000065,-0.0020000000000000018,-0.016,-0.006000000000000227,-0.008000000000000007,approximately_flat,fall,2025,0.12694880574764228,1.0,0.126157139117519,0.33159761757235073,1.0,0.126157139117519,0.37404761898991,1.0,0.126157139117519,True
2025-10-21 12:00:00+00:00,0.701,0.08,-0.010000000000000009,-0.02200000000000002,-0.015,-0.035,-0.040000000000000036,-0.06,falling,fall,2025,0.00483928554985175,1.0,0.0048166665032372,0.20781308996152942,1.0,0.126157139117519,0.4130047588980575,1.0,0.126157139117519,True
2025-10-21 13:00:00+00:00,0.7,0.078,-0.009000000000000008,-0.020000000000000018,-0.013999999999999999,-0.032,-0.03600000000000003,-0.055999999999999994,falling,fall,2025,0.00483928554985175,1.0,0.0048166665032372,0.20781308996152942,1.0,0.126157139117519,0.4130047588980575,1.0,0.126157139117519,True
2025-10-21 14:00:00+00:00,0.7,0.078,-0.007000000000000006,-0.019000000000000017,-0.010999999999999996,-0.03,-0.028000000000000025,-0.043999999999999984,falling,fall,2025,0.00483928554985175,1.0,0.0048166665032372,0.20781308996152942,1.0,0.126157139117519,0.4130047588980575,1.0,0.126157139117519,True
2025-10-21 15:00:00+00:00,0.6995,0.0775,-0.00649999999999995,-0.01849999999999996,-0.009499999999999995,-0.0295,-0.0259999999999998,-0.03799999999999998,falling,fall,2025,0.00483928554985175,1.0,0.0048166665032372,0.20781308996152942,1.0,0.126157139117519,0.4130047588980575,1.0,0.126157139117519,True
2025-10-21 16:00:00+00:00,0.7,0.078,-0.0030000000000000027,-0.015000000000000013,-0.0050000000000000044,-0.023999999999999994,-0.01200000000000001,-0.020000000000000018,falling,fall,2025,0.00483928554985175,1.0,0.0048166665032372,0.20781308996152942,1.0,0.126157139117519,0.4130047588980575,1.0,0.126157139117519,True
2025-10-29 04:00:00+00:00,0.725,0.119,-0.020000000000000018,-0.06500000000000006,-0.038000000000000006,-0.14100000000000001,-0.08000000000000007,-0.15200000000000002,falling,fall,2025,0.0004523809821832,1.0,0.0004523809821832,6.8477307721096565,1.0,4.263464155651274,8.88438666046464,1.0,4.263464155651274,True
2025-10-29 05:00:00+00:00,0.725,0.119,-0.016000000000000014,-0.06300000000000006,-0.03,-0.136,-0.06400000000000006,-0.12,falling,fall,2025,0.0004523809821832,1.0,0.0004523809821832,6.8477307721096565,1.0,4.263464155651274,8.88438666046464,1.0,4.263464155651274,True
2025-10-29 06:00:00+00:00,0.7244999999999999,0.118,-0.013500000000000068,-0.05950000000000011,-0.024999999999999994,-0.127,-0.05400000000000027,-0.09999999999999998,falling,fall,2025,0.0,1.0,0.0,6.847730772109657,1.0,4.263464155651274,8.884386660464639,1.0,4.263464155651274,True
2025-10-29 07:00:00+00:00,0.723,0.115,-0.01200000000000001,-0.06000000000000005,-0.022000000000000006,-0.127,-0.04800000000000004,-0.08800000000000002,falling,fall,2025,0.0,1.0,0.0,6.847730772109657,1.0,4.263464155651274,8.884386660464639,1.0,4.263464155651274,True
2025-10-29 08:00:00+00:00,0.7195,0.109,-0.01200000000000001,-0.06000000000000005,-0.021500000000000005,-0.12499999999999999,-0.04800000000000004,-0.08600000000000002,falling,fall,2025,0.0,1.0,0.0,6.847730772109657,1.0,4.263464155651274,8.884386660464639,1.0,4.263464155651274,True
2025-10-29 09:00:00+00:00,0.718,0.107,-0.009000000000000008,-0.05900000000000005,-0.015,-0.12100000000000001,-0.03600000000000003,-0.06,falling,fall,2025,0.0,1.0,0.0,6.847730772109657,1.0,4.263464155651274,8.884386660464639,1.0,4.263464155651274,True
2025-10-29 10:00:00+00:00,0.717,0.105,-0.008000000000000007,-0.05400000000000005,-0.013999999999999999,-0.108,-0.03200000000000003,-0.055999999999999994,falling,fall,2025,0.0,1.0,0.0,6.847730772109657,1.0,4.263464155651274,8.884386660464639,1.0,4.263464155651274,True
2025-10-29 11:00:00+00:00,0.715,0.102,-0.010000000000000009,-0.05400000000000005,-0.017,-0.107,-0.040000000000000036,-0.068,falling,fall,2025,0.0,1.0,0.0,6.847730772109657,1.0,4.263464155651274,8.884386660464639,1.0,4.263464155651274,True
2025-10-29 12:00:00+00:00,0.716,0.103,-0.008499999999999952,-0.05400000000000005,-0.015,-0.108,-0.03399999999999981,-0.06,falling,fall,2025,0.0,1.0,0.0,2.584266616458383,1.0,2.2837380291672336,8.884273565231567,1.0,4.263464155651274,True
2025-10-29 13:00:00+00:00,0.715,0.102,-0.008000000000000007,-0.0525000000000001,-0.013000000000000012,-0.103,-0.03200000000000003,-0.052000000000000046,falling,fall,2025,0.0,1.0,0.0,2.584266616458383,1.0,2.2837380291672336,8.884273565231567,1.0,4.263464155651274,True
2025-10-29 14:00:00+00:00,0.716,0.103,-0.0035000000000000586,-0.04400000000000004,-0.006000000000000005,-0.085,-0.014000000000000234,-0.02400000000000002,falling,fall,2025,0.0,1.0,0.0,2.584266616458383,1.0,2.2837380291672336,8.884273565231567,1.0,4.263464155651274,True
2025-10-29 15:00:00+00:00,0.715,0.102,-0.0030000000000000027,-0.04400000000000004,-0.0050000000000000044,-0.084,-0.01200000000000001,-0.020000000000000018,falling,fall,2025,0.0,1.0,0.0,2.584266616458383,1.0,2.2837380291672336,8.884273565231567,1.0,4.263464155651274,True
2025-10-29 16:00:00+00:00,0.716,0.103,-0.0010000000000000009,-0.041000000000000036,-0.0020000000000000018,-0.079,-0.0040000000000000036,-0.008000000000000007,approximately_flat,fall,2025,0.0,1.0,0.0,2.584266616458383,1.0,2.2837380291672336,8.884273565231567,1.0,4.263464155651274,True
2025-10-29 20:00:00+00:00,0.715,0.102,-0.0010000000000000009,-0.03850000000000009,-0.0010000000000000009,-0.072,-0.0040000000000000036,-0.0040000000000000036,approximately_flat,fall,2025,0.1278988167067014,1.0,0.1278988167067014,0.4284274039978512,1.0,0.1635833424294278,9.012014048611965,1.0,4.263464155651274,True
2025-10-29 22:00:00+00:00,0.713,0.098,-0.0030000000000000027,-0.03200000000000003,-0.0049999999999999906,-0.059,-0.01200000000000001,-0.019999999999999962,falling,fall,2025,0.1278988167067014,1.0,0.1278988167067014,0.4284274039978512,1.0,0.1635833424294278,9.012014048611965,1.0,4.263464155651274,True
2025-10-29 23:00:00+00:00,0.712,0.097,-0.0040000000000000036,-0.029000000000000026,-0.0059999999999999915,-0.05199999999999999,-0.016000000000000014,-0.023999999999999966,falling,fall,2025,0.1278988167067014,1.0,0.1278988167067014,0.4284274039978512,1.0,0.1635833424294278,9.012014048611965,1.0,4.263464155651274,True
2025-10-30 00:00:00+00:00,0.712,0.097,-0.0050000000000000044,-0.026000000000000023,-0.007999999999999993,-0.045999999999999985,-0.020000000000000018,-0.03199999999999997,falling,fall,2025,0.13135119782583338,1.0,0.1278988167067014,0.43124645181177584,1.0,0.1635833424294278,9.015466429731097,1.0,4.263464155651274,True
2025-10-30 01:00:00+00:00,0.711,0.095,-0.0050000000000000044,-0.02400000000000002,-0.007999999999999993,-0.04200000000000001,-0.020000000000000018,-0.03199999999999997,falling,fall,2025,0.13135119782583338,1.0,0.1278988167067014,0.43124645181177584,1.0,0.1635833424294278,9.015466429731097,1.0,4.263464155651274,True
2025-10-30 02:00:00+00:00,0.712,0.097,-0.0030000000000000027,-0.019500000000000073,-0.0049999999999999906,-0.0335,-0.01200000000000001,-0.019999999999999962,falling,fall,2025,0.13135119782583338,1.0,0.1278988167067014,0.43124645181177584,1.0,0.1635833424294278,9.015466429731097,1.0,4.263464155651274,True
2025-10-30 03:00:00+00:00,0.713,0.098,-0.0030000000000000027,-0.014000000000000012,-0.0049999999999999906,-0.023999999999999994,-0.01200000000000001,-0.019999999999999962,falling,fall,2025,0.13135119782583338,1.0,0.1278988167067014,0.43124645181177584,1.0,0.1635833424294278,9.015466429731097,1.0,4.263464155651274,True
2025-10-30 04:00:00+00:00,0.712,0.097,-0.0010000000000000009,-0.013000000000000012,-0.0010000000000000009,-0.021999999999999992,-0.0040000000000000036,-0.0040000000000000036,approximately_flat,fall,2025,0.13135119782583338,1.0,0.1278988167067014,0.43124645181177584,1.0,0.1635833424294278,9.015466429731097,1.0,4.263464155651274,True
2025-10-30 05:00:00+00:00,0.708,0.09,-0.0040000000000000036,-0.017000000000000015,-0.007000000000000006,-0.028999999999999998,-0.016000000000000014,-0.028000000000000025,falling,fall,2025,0.13135119782583338,1.0,0.1278988167067014,0.43124645181177584,1.0,0.1635833424294278,9.015466429731097,1.0,4.263464155651274,True
2025-10-30 06:00:00+00:00,0.705,0.086,-0.007000000000000006,-0.019499999999999962,-0.01100000000000001,-0.032,-0.028000000000000025,-0.04400000000000004,falling,fall,2025,0.18467262923894878,1.0,0.1278988167067014,0.47289883595381244,1.0,0.1635833424294278,9.067992623088815,1.0,4.263464155651274,True
2025-10-30 07:00:00+00:00,0.708,0.09,-0.0030000000000000027,-0.015000000000000013,-0.0050000000000000044,-0.02500000000000001,-0.01200000000000001,-0.020000000000000018,falling,fall,2025,0.18467262923894878,1.0,0.1278988167067014,0.47289883595381244,1.0,0.1635833424294278,9.067992623088815,1.0,4.263464155651274,True
2025-10-30 08:00:00+00:00,0.708,0.09,-0.0040000000000000036,-0.011500000000000066,-0.007000000000000006,-0.019000000000000003,-0.016000000000000014,-0.028000000000000025,falling,fall,2025,0.18467262923894878,1.0,0.1278988167067014,0.47289883595381244,1.0,0.1635833424294278,9.067992623088815,1.0,4.263464155651274,True
2025-10-30 10:00:00+00:00,0.707,0.089,-0.0050000000000000044,-0.010000000000000009,-0.008000000000000007,-0.016,-0.020000000000000018,-0.03200000000000003,falling,fall,2025,0.18467262923894878,1.0,0.1278988167067014,0.47289883595381244,1.0,0.1635833424294278,9.067992623088815,1.0,4.263464155651274,True
2025-10-30 14:00:00+00:00,0.705,0.086,-0.0030000000000000027,-0.01100000000000001,-0.0040000000000000036,-0.017,-0.01200000000000001,-0.016000000000000014,falling,fall,2025,0.1849434625889572,1.0,0.1278988167067014,0.4342827619430384,1.0,0.1635833424294278,9.064958694648729,1.0,4.263464155651274,True
2025-10-30 15:00:00+00:00,0.705,0.086,-0.0040000000000000036,-0.010000000000000009,-0.006000000000000005,-0.016,-0.016000000000000014,-0.02400000000000002,falling,fall,2025,0.1849434625889572,1.0,0.1278988167067014,0.4342827619430384,1.0,0.1635833424294278,9.064958694648729,1.0,4.263464155651274,True
2025-10-30 16:00:00+00:00,0.704,0.084,-0.0030000000000000027,-0.01200000000000001,-0.0049999999999999906,-0.01899999999999999,-0.01200000000000001,-0.019999999999999962,falling,fall,2025,0.1849434625889572,1.0,0.1278988167067014,0.4342827619430384,1.0,0.1635833424294278,9.064958694648729,1.0,4.263464155651274,True
2025-10-30 17:00:00+00:00,0.704,0.084,-0.0030000000000000027,-0.01200000000000001,-0.0049999999999999906,-0.01899999999999999,-0.01200000000000001,-0.019999999999999962,falling,fall,2025,0.1849434625889572,1.0,0.1278988167067014,0.4342827619430384,1.0,0.1635833424294278,9.064958694648729,1.0,4.263464155651274,True
2025-10-30 18:00:00+00:00,0.703,0.083,-0.0034999999999999476,-0.014000000000000012,-0.0049999999999999906,-0.021999999999999992,-0.01399999999999979,-0.019999999999999962,falling,fall,2025,0.0570446458822558,1.0,0.0533214314131154,0.27069941951361054,1.0,0.1278988167067014,9.064958694648729,1.0,4.263464155651274,True
2025-10-30 19:00:00+00:00,0.703,0.083,-0.0030000000000000027,-0.013000000000000012,-0.00399999999999999,-0.01999999999999999,-0.01200000000000001,-0.01599999999999996,falling,fall,2025,0.0570446458822558,1.0,0.0533214314131154,0.27069941951361054,1.0,0.1278988167067014,9.064958694648729,1.0,4.263464155651274,True
2025-10-30 20:00:00+00:00,0.703,0.083,-0.0020000000000000018,-0.01200000000000001,-0.002999999999999989,-0.01899999999999999,-0.008000000000000007,-0.011999999999999955,approximately_flat,fall,2025,0.0570446458822558,1.0,0.0533214314131154,0.27069941951361054,1.0,0.1278988167067014,9.064958694648729,1.0,4.263464155651274,True
2025-10-30 21:00:00+00:00,0.702,0.081,-0.0030000000000000027,-0.014000000000000012,-0.0049999999999999906,-0.021999999999999992,-0.01200000000000001,-0.019999999999999962,falling,fall,2025,0.0570446458822558,1.0,0.0533214314131154,0.27069941951361054,1.0,0.1278988167067014,9.064958694648729,1.0,4.263464155651274,True
2025-10-30 22:00:00+00:00,0.701,0.08,-0.0030000000000000027,-0.01200000000000001,-0.0040000000000000036,-0.018000000000000002,-0.01200000000000001,-0.016000000000000014,falling,fall,2025,0.0570446458822558,1.0,0.0533214314131154,0.27069941951361054,1.0,0.1278988167067014,9.064958694648729,1.0,4.263464155651274,True
2025-10-30 23:00:00+00:00,0.7,0.078,-0.0040000000000000036,-0.01200000000000001,-0.006000000000000005,-0.019000000000000003,-0.016000000000000014,-0.02400000000000002,falling,fall,2025,0.0570446458822558,1.0,0.0533214314131154,0.27069941951361054,1.0,0.1278988167067014,9.064958694648729,1.0,4.263464155651274,True
2025-10-31 00:00:00+00:00,0.7,0.078,-0.0030000000000000027,-0.01200000000000001,-0.0050000000000000044,-0.019000000000000003,-0.01200000000000001,-0.020000000000000018,falling,fall,2025,0.0535922647631238,1.0,0.0533214314131154,0.1853958435711404,1.0,0.1278988167067014,9.064958694648729,1.0,4.263464155651274,True
2025-10-31 01:00:00+00:00,0.699,0.077,-0.0040000000000000036,-0.01200000000000001,-0.006000000000000005,-0.018000000000000002,-0.016000000000000014,-0.02400000000000002,falling,fall,2025,0.0535922647631238,1.0,0.0533214314131154,0.1853958435711404,1.0,0.1278988167067014,9.064958694648729,1.0,4.263464155651274,True
2025-10-31 02:00:00+00:00,0.7,0.078,-0.0030000000000000027,-0.01200000000000001,-0.0050000000000000044,-0.019000000000000003,-0.01200000000000001,-0.020000000000000018,falling,fall,2025,0.0535922647631238,1.0,0.0533214314131154,0.1853958435711404,1.0,0.1278988167067014,9.064958694648729,1.0,4.263464155651274,True
2025-10-31 03:00:00+00:00,0.7,0.078,-0.0020000000000000018,-0.013000000000000012,-0.0030000000000000027,-0.020000000000000004,-0.008000000000000007,-0.01200000000000001,approximately_flat,fall,2025,0.0535922647631238,1.0,0.0533214314131154,0.1853958435711404,1.0,0.1278988167067014,9.064958694648729,1.0,4.263464155651274,True
2025-10-31 04:00:00+00:00,0.7,0.078,-0.0010000000000000009,-0.01200000000000001,-0.0020000000000000018,-0.019000000000000003,-0.0040000000000000036,-0.008000000000000007,approximately_flat,fall,2025,0.0535922647631238,1.0,0.0533214314131154,0.1853958435711404,1.0,0.1278988167067014,9.064958694648729,1.0,4.263464155651274,True
2025-10-31 09:00:00+00:00,0.699,0.077,-0.0010000000000000009,-0.010000000000000009,-0.0010000000000000009,-0.015,-0.0040000000000000036,-0.0040000000000000036,approximately_flat,fall,2025,0.0002708333500084,1.0,0.0002708333500084,0.1849434625889572,1.0,0.1278988167067014,9.064958694648729,1.0,4.263464155651274,True
2026-03-21 06:00:00+00:00,0.9115,1.15,-0.024500000000000077,-0.17199999999999993,-0.040000000000000036,-0.020000000000000018,-0.09800000000000031,-0.16000000000000014,falling,spring,2026,7.2737569798759765,1.0,4.61428561664763,17.59914005475695,1.0,4.61428561664763,19.41324357419009,1.0,4.61428561664763,True
2026-03-21 07:00:00+00:00,0.91,1.14,-0.022500000000000075,-0.15400000000000003,-0.040000000000000036,-0.030000000000000027,-0.0900000000000003,-0.16000000000000014,falling,spring,2026,7.2737569798759765,1.0,4.61428561664763,17.59914005475695,1.0,4.61428561664763,19.41324357419009,1.0,4.61428561664763,True
2026-03-21 08:00:00+00:00,0.908,1.13,-0.019499999999999962,-0.13649999999999995,-0.050000000000000044,-0.040000000000000036,-0.07799999999999985,-0.20000000000000018,falling,spring,2026,7.2737569798759765,1.0,4.61428561664763,17.59914005475695,1.0,4.61428561664763,19.41324357419009,1.0,4.61428561664763,True
2026-03-21 09:00:00+00:00,0.907,1.12,-0.015000000000000013,-0.11949999999999994,-0.04999999999999982,-0.05999999999999983,-0.06000000000000005,-0.1999999999999993,falling,spring,2026,7.2737569798759765,1.0,4.61428561664763,17.59914005475695,1.0,4.61428561664763,19.41324357419009,1.0,4.61428561664763,True
2026-03-21 10:00:00+00:00,0.906,1.12,-0.01200000000000001,-0.10449999999999993,-0.04999999999999982,-0.05999999999999983,-0.04800000000000004,-0.1999999999999993,falling,spring,2026,7.2737569798759765,1.0,4.61428561664763,17.59914005475695,1.0,4.61428561664763,19.41324357419009,1.0,4.61428561664763,True
2026-03-21 11:00:00+00:00,0.906,1.11,-0.008500000000000063,-0.08950000000000002,-0.04999999999999982,-0.06999999999999984,-0.03400000000000025,-0.1999999999999993,falling,spring,2026,7.2737569798759765,1.0,4.61428561664763,17.59914005475695,1.0,4.61428561664763,19.41324357419009,1.0,4.61428561664763,True
2026-03-21 12:00:00+00:00,0.906,1.1,-0.005499999999999949,-0.07750000000000001,-0.04999999999999982,-0.07999999999999985,-0.021999999999999797,-0.1999999999999993,falling,spring,2026,7.163956982394059,1.0,4.61428561664763,17.598980531102004,1.0,4.61428561664763,19.398174527065184,1.0,4.61428561664763,True
2026-03-21 13:00:00+00:00,0.906,1.1,-0.0040000000000000036,-0.06649999999999989,-0.039999999999999813,-0.08999999999999986,-0.016000000000000014,-0.15999999999999925,falling,spring,2026,7.163956982394059,1.0,4.61428561664763,17.598980531102004,1.0,4.61428561664763,19.398174527065184,1.0,4.61428561664763,True
2026-03-21 14:00:00+00:00,0.907,1.1,-0.0010000000000000009,-0.05549999999999988,-0.029999999999999805,-0.08999999999999986,-0.0040000000000000036,-0.11999999999999922,approximately_flat,spring,2026,7.163956982394059,1.0,4.61428561664763,17.598980531102004,1.0,4.61428561664763,19.398174527065184,1.0,4.61428561664763,True
2026-04-06 02:00:00+00:00,1.143,3.03,-0.0020000000000000018,-0.02849999999999997,0.009999999999999787,0.009999999999999787,-0.008000000000000007,0.03999999999999915,approximately_flat,spring,2026,0.0374714274990504,1.0,0.0290476182209593,1.7895594890426199,1.0,1.4823940226009913,4.58023620303235,1.0,1.4823940226009913,True
2026-04-06 03:00:00+00:00,1.143,3.03,-0.0020000000000000018,-0.02299999999999991,0.009999999999999787,0.009999999999999787,-0.008000000000000007,0.03999999999999915,approximately_flat,spring,2026,0.0374714274990504,1.0,0.0290476182209593,1.7895594890426199,1.0,1.4823940226009913,4.58023620303235,1.0,1.4823940226009913,True
2026-04-06 04:00:00+00:00,1.143,3.03,-0.0020000000000000018,-0.018000000000000016,0.009999999999999787,0.009999999999999787,-0.008000000000000007,0.03999999999999915,approximately_flat,spring,2026,0.0374714274990504,1.0,0.0290476182209593,1.7895594890426199,1.0,1.4823940226009913,4.58023620303235,1.0,1.4823940226009913,True
2026-04-06 05:00:00+00:00,1.142,3.04,-0.0020000000000000018,-0.016000000000000014,0.020000000000000018,0.020000000000000018,-0.008000000000000007,0.08000000000000007,approximately_flat,spring,2026,0.0374714274990504,1.0,0.0290476182209593,1.7895594890426199,1.0,1.4823940226009913,4.58023620303235,1.0,1.4823940226009913,True
2026-04-06 06:00:00+00:00,1.142,3.04,-0.0020000000000000018,-0.013000000000000123,0.010000000000000231,0.020000000000000018,-0.008000000000000007,0.040000000000000924,approximately_flat,spring,2026,0.079026188219099,1.0,0.0415547607200486,0.348720227161677,1.0,0.161584518094536,4.09958383205438,1.0,1.4823940226009913,True
2026-04-06 07:00:00+00:00,1.142,3.04,-0.0020000000000000018,-0.01100000000000012,0.010000000000000231,0.020000000000000018,-0.008000000000000007,0.040000000000000924,approximately_flat,spring,2026,0.079026188219099,1.0,0.0415547607200486,0.348720227161677,1.0,0.161584518094536,4.09958383205438,1.0,1.4823940226009913,True
2026-04-26 11:00:00+00:00,1.836,13.2,-0.0024999999999999467,-0.010499999999999954,-0.05000000000000071,-0.3000000000000007,-0.009999999999999787,-0.20000000000000284,approximately_flat,spring,2026,1.8690261418620744,1.0,0.9321821204253604,3.6117106196595286,1.0,0.9321821204253604,3.7169344265365942,1.0,0.9321821204253604,True
2026-04-26 12:00:00+00:00,1.8345,13.149999999999999,-0.0035000000000000586,-0.010499999999999954,-0.05000000000000071,-0.2500000000000018,-0.014000000000000234,-0.20000000000000284,falling,spring,2026,1.7050630529189392,1.0,0.9321821204253604,3.7762606159598184,1.0,0.9321821204253604,3.8917713272426866,1.0,0.9321821204253604,True
2026-04-26 19:00:00+00:00,1.831,13.1,-0.0030000000000001137,-0.010000000000000009,0.0,-0.20000000000000107,-0.012000000000000455,0.0,falling,spring,2026,1.0496940203454521,1.0,0.3326476081496193,4.027210609011706,1.0,0.9321821204253604,4.16858441509456,1.0,0.9321821204253604,True
2026-04-26 20:00:00+00:00,1.83,13.0,-0.004999999999999893,-0.010999999999999899,-0.14999999999999858,-0.3000000000000007,-0.019999999999999574,-0.5999999999999943,falling,spring,2026,1.0496940203454521,1.0,0.3326476081496193,4.027210609011706,1.0,0.9321821204253604,4.16858441509456,1.0,0.9321821204253604,True
2026-04-26 21:00:00+00:00,1.8295,13.0,-0.0045000000000001705,-0.011500000000000066,-0.09999999999999964,-0.3000000000000007,-0.018000000000000682,-0.3999999999999986,falling,spring,2026,1.0496940203454521,1.0,0.3326476081496193,4.027210609011706,1.0,0.9321821204253604,4.16858441509456,1.0,0.9321821204253604,True
2026-04-26 22:00:00+00:00,1.83,13.0,-0.0040000000000000036,-0.010999999999999899,-0.09999999999999964,-0.3000000000000007,-0.016000000000000014,-0.3999999999999986,falling,spring,2026,1.0496940203454521,1.0,0.3326476081496193,4.027210609011706,1.0,0.9321821204253604,4.16858441509456,1.0,0.9321821204253604,True
2026-04-27 03:00:00+00:00,1.826,12.9,-0.0034999999999998366,-0.01200000000000001,-0.09999999999999964,-0.40000000000000036,-0.013999999999999346,-0.3999999999999986,falling,spring,2026,0.7613249825801521,1.0,0.2768130878518735,4.02155346660653,1.0,0.9321821204253604,4.212840366432265,1.0,0.9321821204253604,True
2026-04-27 04:00:00+00:00,1.8255,12.9,-0.0045000000000001705,-0.013500000000000068,-0.09999999999999964,-0.40000000000000036,-0.018000000000000682,-0.3999999999999986,falling,spring,2026,0.7613249825801521,1.0,0.2768130878518735,4.02155346660653,1.0,0.9321821204253604,4.212840366432265,1.0,0.9321821204253604,True
2026-04-27 05:00:00+00:00,1.824,12.9,-0.006000000000000005,-0.014499999999999957,-0.09999999999999964,-0.34999999999999964,-0.02400000000000002,-0.3999999999999986,falling,spring,2026,0.7613249825801521,1.0,0.2768130878518735,4.02155346660653,1.0,0.9321821204253604,4.212840366432265,1.0,0.9321821204253604,True
2026-04-27 06:00:00+00:00,1.823,12.9,-0.007000000000000117,-0.015000000000000124,-0.09999999999999964,-0.29999999999999893,-0.02800000000000047,-0.3999999999999986,falling,spring,2026,0.4959285589422853,1.0,0.2768130878518735,3.929203469372753,1.0,0.9321821204253604,4.212840366432265,1.0,0.9321821204253604,True
2026-04-27 07:00:00+00:00,1.822,12.9,-0.00649999999999995,-0.014999999999999902,-0.09999999999999964,-0.29999999999999893,-0.0259999999999998,-0.3999999999999986,falling,spring,2026,0.4959285589422853,1.0,0.2768130878518735,3.929203469372753,1.0,0.9321821204253604,4.212840366432265,1.0,0.9321821204253604,True
2026-04-27 08:00:00+00:00,1.8215,12.850000000000001,-0.006500000000000172,-0.014000000000000234,-0.14999999999999858,-0.34999999999999787,-0.02600000000000069,-0.5999999999999943,falling,spring,2026,0.4959285589422853,1.0,0.2768130878518735,3.929203469372753,1.0,0.9321821204253604,4.212840366432265,1.0,0.9321821204253604,True
2026-04-27 09:00:00+00:00,1.821,12.8,-0.0050000000000001155,-0.014000000000000012,-0.09999999999999964,-0.3999999999999986,-0.020000000000000462,-0.3999999999999986,falling,spring,2026,0.4959285589422853,1.0,0.2768130878518735,3.929203469372753,1.0,0.9321821204253604,4.212840366432265,1.0,0.9321821204253604,True
2026-04-27 10:00:00+00:00,1.82,12.8,-0.005499999999999838,-0.014999999999999902,-0.09999999999999964,-0.3999999999999986,-0.021999999999999353,-0.3999999999999986,falling,spring,2026,0.4959285589422853,1.0,0.2768130878518735,3.929203469372753,1.0,0.9321821204253604,4.212840366432265,1.0,0.9321821204253604,True
2026-04-27 11:00:00+00:00,1.819,12.8,-0.0050000000000001155,-0.017000000000000126,-0.09999999999999964,-0.3999999999999986,-0.020000000000000462,-0.3999999999999986,falling,spring,2026,0.4959285589422853,1.0,0.2768130878518735,3.929203469372753,1.0,0.9321821204253604,4.212840366432265,1.0,0.9321821204253604,True
2026-04-27 12:00:00+00:00,1.8175,12.8,-0.00550000000000006,-0.017000000000000126,-0.09999999999999964,-0.34999999999999787,-0.02200000000000024,-0.3999999999999986,falling,spring,2026,0.3210916582361928,1.0,0.2768130878518735,3.7283403800933486,1.0,0.9321821204253604,4.212840366432265,1.0,0.9321821204253604,True
2026-04-27 13:00:00+00:00,1.817,12.8,-0.0050000000000001155,-0.017000000000000126,-0.09999999999999964,-0.29999999999999893,-0.020000000000000462,-0.3999999999999986,falling,spring,2026,0.3210916582361928,1.0,0.2768130878518735,3.7283403800933486,1.0,0.9321821204253604,4.212840366432265,1.0,0.9321821204253604,True
2026-04-27 14:00:00+00:00,1.817,12.8,-0.0044999999999999485,-0.018000000000000016,-0.05000000000000071,-0.34999999999999787,-0.017999999999999794,-0.20000000000000284,falling,spring,2026,0.3210916582361928,1.0,0.2768130878518735,3.7283403800933486,1.0,0.9321821204253604,4.212840366432265,1.0,0.9321821204253604,True
2026-04-27 15:00:00+00:00,1.816,12.7,-0.004999999999999893,-0.018000000000000016,-0.10000000000000142,-0.40000000000000036,-0.019999999999999574,-0.4000000000000057,falling,spring,2026,0.3210916582361928,1.0,0.2768130878518735,3.7283403800933486,1.0,0.9321821204253604,4.212840366432265,1.0,0.9321821204253604,True
2026-04-27 16:00:00+00:00,1.8155000000000001,12.7,-0.0044999999999999485,-0.01849999999999996,-0.10000000000000142,-0.40000000000000036,-0.017999999999999794,-0.4000000000000057,falling,spring,2026,0.3210916582361928,1.0,0.2768130878518735,3.7283403800933486,1.0,0.9321821204253604,4.212840366432265,1.0,0.9321821204253604,True
2026-04-27 17:00:00+00:00,1.8145,12.7,-0.0044999999999999485,-0.018000000000000016,-0.10000000000000142,-0.40000000000000036,-0.017999999999999794,-0.4000000000000057,falling,spring,2026,0.3210916582361928,1.0,0.2768130878518735,3.7283403800933486,1.0,0.9321821204253604,4.212840366432265,1.0,0.9321821204253604,True
2026-04-27 18:00:00+00:00,1.814,12.7,-0.0034999999999998366,-0.018000000000000016,-0.10000000000000142,-0.40000000000000036,-0.013999999999999346,-0.4000000000000057,falling,spring,2026,0.0444404751400551,1.0,0.0442785703843193,3.0767761085077097,1.0,0.9321821204253604,4.212979652141386,1.0,0.9321821204253604,True
2026-04-27 19:00:00+00:00,1.813,12.7,-0.0040000000000000036,-0.018000000000000016,-0.10000000000000142,-0.40000000000000036,-0.016000000000000014,-0.4000000000000057,falling,spring,2026,0.0444404751400551,1.0,0.0442785703843193,3.0767761085077097,1.0,0.9321821204253604,4.212979652141386,1.0,0.9321821204253604,True
2026-04-27 20:00:00+00:00,1.812,12.6,-0.004999999999999893,-0.018000000000000016,-0.20000000000000107,-0.40000000000000036,-0.019999999999999574,-0.8000000000000043,falling,spring,2026,0.0444404751400551,1.0,0.0442785703843193,3.0767761085077097,1.0,0.9321821204253604,4.212979652141386,1.0,0.9321821204253604,True
