CFIA,PR_mm,Shp_Area,Shp_Perime,Station,StationNam,Stn_UID,_source_file
0.88075240872211,0.00118921738719,2590.88335366,360.639148567,05EA002,STURGEON RIVER AT ST. ALBERT,05EA002_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070512_000_05.dbf
0.87661093328841,0.00118921738719,1889.49091781,318.236156123,05EA005,STURGEON RIVER NEAR VILLENEUVE,05EA005_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070512_000_05.dbf
0.86328125,0.001092500024242,121.243196585,50.3451448569,05EA010,STURGEON RIVER NEAR MAGNOLIA BRIDGE,05EA010_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070512_000_05.dbf
0.875418526785714,0.0,97.0690958164,57.1534836129,05EA011,CARROT CREEK NEAR THE MOUTH,05EA011_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070512_000_05.dbf
0.899873621323529,0.0,287.073915676,89.9755621393,05EA012,ATIM CREEK AT CENTURY ROAD,05EA012_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070512_000_05.dbf
0.882257860040568,1.195699907884636,2590.88335366,360.639148567,05EA002,STURGEON RIVER AT ST. ALBERT,05EA002_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070518_000_05.dbf
0.876863628706199,1.298492169123133,1889.49091781,318.236156123,05EA005,STURGEON RIVER NEAR VILLENEUVE,05EA005_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070518_000_05.dbf
0.86328125,0.343899059476274,121.243196585,50.3451448569,05EA010,STURGEON RIVER NEAR MAGNOLIA BRIDGE,05EA010_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070518_000_05.dbf
0.881975446428571,1.315223370279585,97.0690958164,57.1534836129,05EA011,CARROT CREEK NEAR THE MOUTH,05EA011_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070518_000_05.dbf
0.900045955882353,0.608165205839802,287.073915676,89.9755621393,05EA012,ATIM CREEK AT CENTURY ROAD,05EA012_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070518_000_05.dbf
0.882170702332657,0.751237730756856,2590.88335366,360.639148567,05EA002,STURGEON RIVER AT ST. ALBERT,05EA002_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070600_000_05.dbf
0.876884686657682,0.86315374784272,1889.49091781,318.236156123,05EA005,STURGEON RIVER NEAR VILLENEUVE,05EA005_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070600_000_05.dbf
0.86328125,1.081390795382586,121.243196585,50.3451448569,05EA010,STURGEON RIVER NEAR MAGNOLIA BRIDGE,05EA010_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070600_000_05.dbf
0.881975446428571,0.349792298895341,97.0690958164,57.1534836129,05EA011,CARROT CREEK NEAR THE MOUTH,05EA011_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070600_000_05.dbf
0.900045955882353,0.529864913619616,287.073915676,89.9755621393,05EA012,ATIM CREEK AT CENTURY ROAD,05EA012_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070600_000_05.dbf
0.882630261156187,0.011159349595827,2590.88335366,360.639148567,05EA002,STURGEON RIVER AT ST. ALBERT,05EA002_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070606_000_05.dbf
0.877316374663073,0.012292625426336,1889.49091781,318.236156123,05EA005,STURGEON RIVER NEAR VILLENEUVE,05EA005_1,CMC_HRDPA_WATERSHED-006-0700cutoff_SFC_0_ps2.5km_2026070606_000_05.dbf
